,text,phonetics,segmented_text,n_syl_mismatches,n_stress_inconsistencies,used_method_for_syl_text,phonetics_alt,n_alternatives
148,For an instant he saw Pierre drawn like a silhouette against the sky.,f_ɒ0_ɹ n̩0 ɪ1_n_s|t_ə0_n_t iː0 s_ɒ1 pʰ_i0|ɛ1_ɹ d_ɹ_ɒː1_n l_aj1_k ej1 s_ɪ0|l_ə0|w_ɛ1_t ə0|ɟ_ɛ1_n_s_t d̪_iː0 s_k_aj1,For an in|stant he saw Pierre drawn like a sil|hou|ette a|gainst the sky,[5],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['f_ɒ0_ɹ', 'f_ɚ0'], ['n̩0', 'æ0_n'], ['ɪ1_n_s|t_ə0_n_t'], ['iː0', 'ç_iː0'], ['s_ɒ1'], ['pʰ_i0|ɛ1_ɹ', 'pʰ_ɪ_ɹ'], ['d_ɹ_ɒː1_n'], ['l_aj1_k'], ['ej1'], ['s_ɪ0|l_ə0|w_ɛ1_t', 's_ɪ0|l_ə0|w_ɛ1_ʔ', 's_ɪ0|l_ʊ0|w_ɛ1_t'], ['ə0|ɟ_ɛ1_n_s_t'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['s_k_aj1']]","[2, 2, 1, 2, 1, 2, 1, 1, 1, 3, 1, 12, 1]"
149,"Goodbye, Pierre, he shouted.",ɡ_ə0|b_aj1 pʰ_i0|ɛ1_ɹ iː0 ʃ_aw1|tʲ_ɪ0_d,Good|bye Pierre he shou|ted,[1],[],"['dataset', 'dataset', '1 vowel = 1 syl', 'SonoriPy']","[['ɡ_ə0|b_aj1', 'ɡ_ə0_d|b_aj1', 'ɡ_ʊ0_d|b_aj1'], ['pʰ_i0|ɛ1_ɹ', 'pʰ_ɪ_ɹ'], ['iː0', 'ç_iː0'], ['ʃ_aw1|tʲ_ɪ0_d', 'ʃ_aw1|ɾʲ_ɪ0_d']]","[3, 2, 2, 2]"
150,"And MacDougall was beyond the trail, with three weeks to spare.",n̩0 m_ə0_k|d_ʉː1|ɡ_ɫ̩0 w_ɐ0_z bʲ_i0|j_ɑ1_n_d d̪_iː0 t_ɹ_ej1_ɫ w_ɪ0_d̪ t̪_ɹ_iː1 w_iː1_k_s t_ə0 s_p_ɛ1_ɹ,And Mac|Dou|gall was be|yond the trail with three weeks to spare,[],[],"['1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['m_ə0_k|d_ʉː1|ɡ_ɫ̩0'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['bʲ_i0|j_ɑ1_n_d'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['t_ɹ_ej1_ɫ'], ['w_ɪ0_d̪', 'w_ɪ0_t̪', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['t̪_ɹ_iː1', 'θ_ɹ_iː1'], ['w_iː1_k_s'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['s_p_ɛ1_ɹ']]","[7, 1, 3, 1, 12, 1, 4, 2, 1, 4, 1]"
151,Philip thrust himself against it and entered.,fʲ_ɪ1|ʎ_ɪ0_p t̪_ɹ_ɐ1_s_t ç_ɪ0_m|s_ɛ1_ɫ_f ə0|ɟ_ɛ1_n_s_t ɪ0_t n̩0 ɛ1_n|t_ɚ0_d,Phil|ip thrust him|self a|gainst it and en|tered,[],[],"['dataset', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy']","[['fʲ_ɪ1|ʎ_ɪ0_p'], ['t̪_ɹ_ɐ1_s_t', 'θ_ɹ_ɐ1_s_t'], ['ç_ɪ0_m|s_ɛ1_ɫ_f'], ['ə0|ɟ_ɛ1_n_s_t'], ['ɪ0_t', 'ɪ0_ɾ', 'ɪ0_ʔ'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['ɛ1_n|t_ɚ0_d']]","[1, 2, 1, 1, 3, 7, 1]"
152,MacDougall tapped his forehead suspiciously with a stubby forefinger.,m_ə0_k|d_ʉː1|ɡ_ɫ̩0 tʰ_æ1_p_t ç_ɪ1_z f_ɒ1_ɹ|h_ɛ0_d s_ə0_s|pʲ_ɪ1|ʃ_ə0|s_ʎ_i0 w_ɪ0_d̪ ej1 s_t_ɐ1|bʲ_i0 f_ɒ1_ɹ|fʲ_ɪ0_ŋ|ɡ_ɚ0,Mac|Dou|gall tapped his fore|head sus|pi|cious|ly with a stub|by fore|fin|ger,[],[],"['SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset']","[['m_ə0_k|d_ʉː1|ɡ_ɫ̩0'], ['tʰ_æ1_p_t'], ['ç_ɪ1_z'], ['f_ɒ1_ɹ|h_ɛ0_d', 'f_ɒ1|ɹ_ɛ0_d'], ['s_ə0_s|pʲ_ɪ1|ʃ_ə0|s_ʎ_i0'], ['w_ɪ0_d̪', 'w_ɪ0_t̪', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['ej1'], ['s_t_ɐ1|bʲ_i0'], ['f_ɒ1_ɹ|fʲ_ɪ0_ŋ|ɡ_ɚ0']]","[1, 1, 1, 2, 1, 4, 1, 1, 1]"
153,"He was smooth-shaven, and his hair and eyes were black.",iː0 w_ɐ0_z s_m_ʉː1_ð-ʃ_ej1|v_n̩0 n̩0 ç_ɪ1_z h_ɛ1_ɹ n̩0 aj1_z w_ɚ0 b_l_æ1_k,He was smooth-shav|en and his hair and eyes were black,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl-dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['iː0', 'ç_iː0'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['s_m_ʉː1_ð-ʃ_ej1|v_n̩0'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['ç_ɪ1_z'], ['h_ɛ1_ɹ'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['aj1_z'], ['w_ɚ0', 'w_ɝ0'], ['b_l_æ1_k']]","[2, 3, 1, 7, 1, 1, 7, 1, 2, 1]"
154,"Won't you draw up, gentlemen.",w_ow1_n j_ə0 d_ɹ_ɒ1 ɐ1_p dʒ_ɛ1_n|t_ɫ̩0|m_n̩0,Won't you draw up gen|tle|men,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy']","[['w_ow1_n', 'w_ow1_n_t'], ['j_ə0', 'j_ʉː0'], ['d_ɹ_ɒ1'], ['ɐ1_p'], ['dʒ_ɛ1_n|t_ɫ̩0|m_n̩0', 'dʒ_ɛ1_n|t_ɫ̩0|m_ɛ0_n']]","[2, 2, 1, 1, 2]"
155,A strange fire burned in his eyes when Thorpe turned.,ej1 s_t_ɹ_ej1_n_dʒ f_aj1|ɚ0 b_ɝ1_n_d n̩1 ç_ɪ1_z aj1_z w_n̩0 θ_ɒ1_ɹ_p tʰ_ɝ1_n_d,A strange fi|re burned in his eyes when Thorpe turned,[],[],"['acronym', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['ej1'], ['s_t_ɹ_ej1_n_dʒ'], ['f_aj1|ɚ0'], ['b_ɝ1_n_d'], ['n̩1', 'ɪ1_n'], ['ç_ɪ1_z'], ['aj1_z'], ['w_n̩0', 'w_ɛ0_n', 'w_ɪ0_n'], ['θ_ɒ1_ɹ_p'], ['tʰ_ɝ1_n_d']]","[1, 1, 1, 1, 2, 1, 1, 3, 1, 1]"
156,"He had worshiped her, as Dante might have worshiped Beatrice.",iː0 h_æ0_d w_ɝ1|ʃ_ɪ0_p_t h_ɝ0 ej0_z d_ɑ1_n|tʰ_ej0 m_aj1_t h_æ1_v w_ɝ1|ʃ_ɪ0_p_t bʲ_i1|æ0|t_ɹ_ɪ0_s,He had wor|shiped her as Dan|te might have wor|shiped Be|a|trice,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset']","[['iː0', 'ç_iː0'], ['h_æ0_d'], ['w_ɝ1|ʃ_ɪ0_p_t'], ['h_ɝ0', 'ɚ0'], ['ej0_z', 'æ0_s'], ['d_ɑ1_n|tʰ_ej0'], ['m_aj1_t', 'm_aj1_ʔ'], ['h_æ1_v'], ['w_ɝ1|ʃ_ɪ0_p_t'], ['bʲ_i1|æ0|t_ɹ_ɪ0_s', 'bʲ_iː1|ə0|t_ɹ_ɪ0_s']]","[2, 1, 1, 2, 2, 1, 2, 1, 1, 2]"
157,Does that look good.,d_ow1_z d̪_æ1_t l_ʊ1_k ɡ_ʊ1_d,Does that look good,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['d_ow1_z', 'd_ɐ1_z'], ['d̪_æ1_t', 'd̪_æ1_ɾ', 'd̪_æ1_ʔ', 'l_æ1_t', 'l_æ1_ɾ', 'l_æ1_ʔ', 'n_æ1_t', 'n_æ1_ɾ', 'n_æ1_ʔ', 'z_æ1_t', 'z_æ1_ɾ', 'z_æ1_ʔ', 'ð_æ1_t', 'ð_æ1_ɾ', 'ð_æ1_ʔ'], ['l_ʊ1_k'], ['ɡ_ʊ1_d']]","[2, 15, 1, 1]"
158,They look as though he had been drumming a piano all his life.,d̪_ej0 l_ʊ1_k ej0_z d̪_ow0 iː0 h_æ0_d b_ɛ0_n d_ɹ_ɐ1|mʲ_ɪ0_ŋ ej1 pʰ_i0|æ1|n_ow0 ɑː1_ɫ ç_ɪ1_z l_aj1_f,They look as though he had been drum|ming a pi|an|o all his life,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['d̪_ej0', 'ð_ej0'], ['l_ʊ1_k'], ['ej0_z', 'æ0_s'], ['d̪_ow0', 'ð_ow0'], ['iː0', 'ç_iː0'], ['h_æ0_d'], ['b_ɛ0_n', 'bʲ_ɪ0_n'], ['d_ɹ_ɐ1|mʲ_ɪ0_ŋ'], ['ej1'], ['pʰ_i0|æ1|n_ow0'], ['ɑː1_ɫ', 'ɒː1_ɫ'], ['ç_ɪ1_z'], ['l_aj1_f']]","[2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1]"
159,You want to go over and see his gang throw dirt.,j_ə0 w_ɐ1_n_t t_ə0 ɡ_ow1 ow1|v_ɚ0 n̩0 s_iː1 ç_ɪ1_z ɡ_æ1_ŋ t̪_ɹ_ow1 d_ɝ1_t,You want to go o|ver and see his gang throw dirt,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['j_ə0', 'j_ʉː0'], ['w_ɐ1_n_t', 'w_ɑ1_n', 'w_ɑ1_n_t', 'w_ɒ1_n_t'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['ɡ_ow1'], ['ow1|v_ɚ0'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['s_iː1'], ['ç_ɪ1_z'], ['ɡ_æ1_ŋ'], ['t̪_ɹ_ow1', 'θ_ɹ_ow1'], ['d_ɝ1_t', 'd_ɝ1_ʔ']]","[2, 4, 4, 1, 1, 7, 1, 1, 1, 2, 2]"
160,Take away their foreman and they wouldn't be worth their grub.,tʰ_ej1_k ə0|w_ej1 d̪_ɚ0 f_ɒ1_ɹ|m_n̩0 n̩0 d̪_ej0 w_ʊ1|n̩0 bʲ_i1 w_ɝ1_θ d̪_ɚ0 ɡ_ɹ_ɐ1_b,Take a|way their fore|man and they would|n't be worth their grub,[],[],"['1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['tʰ_ej1_k'], ['ə0|w_ej1'], ['d̪_ɚ0', 'd̪_ɛ0_ɹ', 'ð_ɚ0', 'ð_ɛ0_ɹ'], ['f_ɒ1_ɹ|m_n̩0', 'f_ɒ1_ɹ|m_æ0_n'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['d̪_ej0', 'ð_ej0'], ['w_ʊ1|n̩0', 'w_ʊ1|n̩0_t', 'w_ʊ1|ɾ_ə0_n', 'w_ʊ1|ɾ_ə0_n_t'], ['bʲ_i1', 'bʲ_iː1'], ['w_ɝ1_θ'], ['d̪_ɚ0', 'd̪_ɛ0_ɹ', 'ð_ɚ0', 'ð_ɛ0_ɹ'], ['ɡ_ɹ_ɐ1_b']]","[1, 1, 4, 2, 7, 2, 4, 2, 1, 4, 1]"
161,"That's the sub-foreman, explained Thorpe.",d̪_æ1_t_s d̪_iː0 s_ɐ1_b-f_ɒ1_ɹ|m_n̩0 ɪ0_k_s|p_l_ej1_n_d θ_ɒ1_ɹ_p,That's the sub-fore|man ex|plained Thorpe,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl-dataset', 'SonoriPy', '1 vowel = 1 syl']","[['d̪_æ1_t_s', 'd̪_æ1_ɾ_s', 'd̪_æ1_ʔ_s', 'l_æ1_t_s', 'l_æ1_ɾ_s', 'l_æ1_ʔ_s', 'n_æ1_t_s', 'n_æ1_ɾ_s', 'n_æ1_ʔ_s', 'z_æ1_t_s', 'z_æ1_ɾ_s', 'z_æ1_ʔ_s', 'ð_æ1_t_s', 'ð_æ1_ɾ_s', 'ð_æ1_ʔ_s'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['s_ɐ1_b-f_ɒ1_ɹ|m_n̩0', 's_ɐ1_b-f_ɒ1_ɹ|m_æ0_n'], ['ɪ0_k_s|p_l_ej1_n_d'], ['θ_ɒ1_ɹ_p']]","[15, 12, 2, 1, 1]"
162,Philip made no effort to follow.,fʲ_ɪ1|ʎ_ɪ0_p m_ej1_d n_ow1 ɛ1|f_ɚ0_t t_ə0 f_ɑ1|l_ow0,Phil|ip made no ef|fort to fol|low,[],[],"['dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset']","[['fʲ_ɪ1|ʎ_ɪ0_p'], ['m_ej1_d'], ['n_ow1'], ['ɛ1|f_ɚ0_t', 'ɛ1|f_ɚ0_ʔ'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['f_ɑ1|l_ow0']]","[1, 1, 1, 2, 4, 1]"
163,"He came first a year ago, and revealed himself to Jeanne.",iː0 cʰ_ej1_m f_ɝ1_s_t ej1 j_ɪ1_ɹ ə0|ɡ_ow1 n̩0 ɹ_ə0|vʲ_iː1_ɫ_d ç_ɪ0_m|s_ɛ1_ɫ_f t_ə0 dʒ_iː1_n,He came first a year a|go and re|vealed him|self to Jeanne,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'SonoriPy', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['iː0', 'ç_iː0'], ['cʰ_ej1_m'], ['f_ɝ1_s_t'], ['ej1'], ['j_ɪ1_ɹ'], ['ə0|ɡ_ow1'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['ɹ_ə0|vʲ_iː1_ɫ_d'], ['ç_ɪ0_m|s_ɛ1_ɫ_f'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['dʒ_iː1_n']]","[2, 1, 1, 1, 1, 1, 7, 1, 1, 4, 1]"
164,They are to attack your camp tomorrow night.,d̪_ej0 ɑ0_ɹ t_ə0 ə0|tʰ_æ1_k j_ɒ0_ɹ cʰ_æ1_m_p tʰ_ə0|m_ɑ1|ɹ_ow0 n_aj1_t,They are to at|tack your camp to|mor|row night,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl']","[['d̪_ej0', 'ð_ej0'], ['ɑ0_ɹ', 'ɚ0', 'ɛ0_ɹ'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['ə0|tʰ_æ1_k'], ['j_ɒ0_ɹ', 'j_ɚ0', 'j_ʊ0_ɹ'], ['cʰ_æ1_m_p'], ['tʰ_ə0|m_ɑ1|ɹ_ow0', 'tʰ_ʊ0|m_ɑ1|ɹ_ow0'], ['n_aj1_t', 'n_aj1_ʔ']]","[2, 3, 4, 1, 3, 1, 2, 2]"
165,Two days ago Jeanne learned where her father's men were hiding.,tʰ_ʉ1 d_ej1_z ə0|ɡ_ow1 dʒ_iː1_n l_ɝ1_n_d w_ɚ1 h_ɝ0 f_ɑ1|d̪_ɚ0_z m_ɛ1_n w_ɚ0 h_aj1|dʲ_ɪ0_ŋ,Two days a|go Jeanne learned where her fa|ther's men were hid|ing,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['tʰ_ʉ1'], ['d_ej1_z'], ['ə0|ɡ_ow1'], ['dʒ_iː1_n'], ['l_ɝ1_n_d', 'l_ɝ1|ɲ_ɪ0_d'], ['w_ɚ1', 'w_ɛ1_ɹ'], ['h_ɝ0', 'ɚ0'], ['f_ɑ1|d̪_ɚ0_z', 'f_ɑ1|ð_ɚ0_z'], ['m_ɛ1_n'], ['w_ɚ0', 'w_ɝ0'], ['h_aj1|dʲ_ɪ0_ŋ', 'h_aj1|ɾʲ_ɪ0_ŋ']]","[1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2]"
166,"I was near the cabin, and saw you.",aj1 w_ɐ0_z ɲ_ɪ1_ɹ d̪_iː0 cʰ_æ1|bʲ_ɪ0_n n̩0 s_ɒ1 j_ə0,I was near the cab|in and saw you,[],[],"['acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['aj1'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['ɲ_ɪ1_ɹ'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['cʰ_æ1|bʲ_ɪ0_n'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['s_ɒ1'], ['j_ə0', 'j_ʉː0']]","[1, 3, 1, 12, 1, 7, 1, 2]"
167,Low bush whipped him in the face and left no sting.,l_ow1 b_ʊ1_ʃ w_ɪ1_p_t h_m̩0 n̩1 d̪_iː0 f_ej1_s n̩0 l_ɛ1_f_t n_ow1 s_tʲ_ɪ1_ŋ,Low bush whipped him in the face and left no sting,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['l_ow1'], ['b_ʊ1_ʃ'], ['w_ɪ1_p_t'], ['h_m̩0', 'm̩0', 'ç_ɪ0_m'], ['n̩1', 'ɪ1_n'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['f_ej1_s'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['l_ɛ1_f_t'], ['n_ow1'], ['s_tʲ_ɪ1_ŋ']]","[1, 1, 1, 3, 2, 12, 1, 7, 1, 1, 1]"
168,Suddenly Jeanne stopped for an instant.,s_ɐ1|d_ə0_n|ʎ_i0 dʒ_iː1_n s_t_ɑ1_p_t f_ɒ0_ɹ n̩0 ɪ1_n_s|t_ə0_n_t,Sud|den|ly Jeanne stopped for an in|stant,[],[],"['dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['s_ɐ1|d_ə0_n|ʎ_i0', 's_ɐ1|ɾ_ə0_n|ʎ_i0'], ['dʒ_iː1_n'], ['s_t_ɑ1_p_t'], ['f_ɒ0_ɹ', 'f_ɚ0'], ['n̩0', 'æ0_n'], ['ɪ1_n_s|t_ə0_n_t']]","[2, 1, 1, 2, 2, 1]"
169,There was none of the joy of meeting in his face.,d̪_ɚ1 w_ɐ0_z n_ɐ1_n ə0 d̪_iː0 dʒ_ɔj1 ə0 mʲ_iː1|tʲ_ɪ0_ŋ n̩1 ç_ɪ1_z f_ej1_s,There was none of the joy of meet|ing in his face,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['d̪_ɚ1', 'd̪_ɛ1_ɹ', 'ð_ɚ1', 'ð_ɛ1_ɹ'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['n_ɐ1_n'], ['ə0', 'ə0_v'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['dʒ_ɔj1'], ['ə0', 'ə0_v'], ['mʲ_iː1|tʲ_ɪ0_ŋ', 'mʲ_iː1|ɾʲ_ɪ0_ŋ', 'mʲ_iː1|ʔ_n̩0'], ['n̩1', 'ɪ1_n'], ['ç_ɪ1_z'], ['f_ej1_s']]","[4, 3, 1, 2, 12, 1, 2, 3, 2, 1, 1]"
170,"And when you come back in a few days, bring Eileen.",n̩0 w_n̩0 j_ə0 kʰ_ɐ1_m b_æ1_k n̩1 ej1 fʲ_ʉ1 d_ej1_z b_ɹ_ɪ1_ŋ aj1|ʎ_iː0_n,And when you come back in a few days bring Ei|leen,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['w_n̩0', 'w_ɛ0_n', 'w_ɪ0_n'], ['j_ə0', 'j_ʉː0'], ['kʰ_ɐ1_m'], ['b_æ1_k'], ['n̩1', 'ɪ1_n'], ['ej1'], ['fʲ_ʉ1'], ['d_ej1_z'], ['b_ɹ_ɪ1_ŋ'], ['aj1|ʎ_iː0_n']]","[7, 3, 2, 1, 1, 2, 1, 1, 1, 1, 1]"
171,Gregson had left the outer door slightly ajar.,ɟ_ɹ_ɛ1|ɡ_s_ə0_n h_æ0_d l_ɛ1_f_t d̪_iː0 aw1|t_ɚ0 d_ɒ1_ɹ s_l_aj1|t_ʎ_i0 ə0|dʒ_ɑ1_ɹ,Gre|gson had left the out|er door slight|ly a|jar,[],[],"['SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', 'dataset']","[['ɟ_ɹ_ɛ1|ɡ_s_ə0_n'], ['h_æ0_d'], ['l_ɛ1_f_t'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['aw1|t_ɚ0', 'aw1|ɾ_ɚ0'], ['d_ɒ1_ɹ'], ['s_l_aj1|t_ʎ_i0'], ['ə0|dʒ_ɑ1_ɹ']]","[1, 1, 1, 12, 2, 1, 1, 1]"
